AuthorID	Name	Gender	DoB	DoD	OccupID	ReligionID	PoliticsID	NationID	Notes
1063	"Dixon, Robert (1614&#47;15-1688)."	Male			1	2	8	2	"ODNB: Church of England clergyman. ""Canidia,"" a crazy, eccentric poem is often ascribed to him: see DNB archive. DNB is not so sure, ODNB is more so. ""In 1644, returning from preaching a funeral sermon in Gravesend, he was arrested in the yard of The Crown inn, Rochester, apparently for his royalism and his refusal to take the covenant. According to his son James he spent fourteen months in close confinement in Knole House, near Sevenoaks, and, later, at Leeds Castle in Kent. In 1647 he was presented to the rectory of Tunstall in Kent, from which he was soon sequestrated for royalism."" Attacks ""presbyterians and Catholics alike."""
1064	"Paterson, Ninian (fl.1678-1696)"	Male			1	0	0	5	"Not in ODNB. In Bartleby's online edition of CHEAL (1907-21). ""To take another example, Ninian Paterson, a Scotch minister whose Epigrammaton libri octo was published at Edinburgh in 1678, shows, amid much flatness, strong evidence of his study of Owen."" WWW: ""Some particulars regarding him will be found in 'Fasti Ecclesice Scoticance', under the heads of Dalserf, Smallholm, and Liberton, near Edinburgh, of which parishes he was successively minister. In the account of Liberton Parish, contained in the first volume of ArchÅ“ologica Scotica, Mr. Whyte, then minister of Liberton, says that Paterson ""distinguished himself greatly by his genius in Latin poetry."""
1065	"Ayres, Philip (1638-1712)"	Male			31	2	0	2	"ODNB: Poet and Translator. Publishes bio of Pope Alexander VII: ""The preface to this pamphlet makes Ayres's own Anglican convictions clear, and singles Alexander VII out as an exceptional pontiff, free of what Ayres regards as Roman corruption."" ""Poems"" (1687) ""contains poems of friendship to John Dryden and Nahum Tate, as well as a surprisingly extravagant panegyric of James II."""
1066	"Shipman, Thomas (1632-1680)"	Male			2	0	8	2	"ODNB: poet. Collection of 200 poems: ""The poet Thomas Flatman, who eventually saw the volume through the press as Carolina, or, Loyal Poems (1683), informed prospective readers that his friend was â€˜a Man every way accomplish'dâ€™, whose conversation had recommended him to â€˜the best Wits of the Ageâ€™.  Shipman's political sympathies are evident in poems on the royal martyr, the passing of Cromwell (â€˜The Arch-Traitorâ€™), the restoration of Charles II, and the virtues of the duke of Monmouth (â€˜The Heroâ€™)."" ""Shipman's heroic tragedy, Henry the Third of France, performed at the Theatre Royal, Drury Lane, in 1678, was designed to support Monmouth at the time of the Popish Plot."""
1067	"Oldham, John (1653-1683)"	Male			2	28	0	2	"ODNB: poet. ""In 1677 he published a Pindaric poem on the marriage of Prince William of Orange and Princess Mary, which was his first work to appear in print."" Associated with Rochester. Writes anti-Catholic satire on Jesuits. ""Liberty and poetry are his most cherished themes."" CHEAL describes him as ""son of a nonconformist minister, John Oldham."" "
1068	"Dillon, Wentworth, 4th Earl of Roscommon (1637-1685)"	Male			2	0	3	4	"ODNB: poet. Born in Dublin. ""He was educated in the protestant faith, as his father had been â€˜reclaimed from the superstition of the Romish churchâ€™ by James Ussher, primate of Ireland."" ""Soon after the Restoration Roscommon returned to England, and had a favourable reception at the court of Charles II."" Presents self as royalist. Associated with George Savile, marquess of Halifax, Richard Maitland (later earl of Lauderdale), the earl of Dorset, Lord Cavendish (later duke of Devonshire), Sir Charles Scarborough, Heneage Finch, John Dryden, and others. Publishes ""The Case of Resistance of the Supreme Powers""--"" Its anti-republican stance conforms with Roscommon's own conservative sympathies."""
1069	"Mason, John (1646?-1694)"	Male			1	21	0	2	"ODNB: Church of England clergyman and millenarian. Made ""vicar of Stantonbury, Buckinghamshire. In this he seems to have been the beneficiary of the patronage of John Wittewronge, who had been a parliamentary officer in the civil wars."" One son becomes a Dissenting minister, other Church of England clergyman. Extremely popular ""Spiritual Songs"" (1683). ""Mason â€˜was a rigid Calvinist, and not a little inclining to Antinomianismâ€™, and he also believed strongly in predestination (Maurice, 27).""  Before 1690 seems to be ""moral, hard-working, moderate cleric;"" from 1690 to 1694, incresingly eccentric. Millenarian writings. Collects 100+ followers in Stratford."
1070	"Arwaker, Edmund (c.1655-1730)"	Male			31	0	0	4	"Not in ODNB. From English Poetry 1579-1830: Spenser and the Tradition: ""Edmund Arwaker, who signs himself ""M.A.,"" was a graduate of Kilkenny College in Ireland. He was Rector of Drumglass, chaplain to the Duke of Ormond, and archdeacon of Armagh. It is not always clear which publications are by the elder Edmund Arwaker, and which by the younger."""
1071	"Clark, William (fl. 1663-1685)"	Male			0	0	0	0	Not in ODNB
1072	Anonymous; Corneille (1606-1684) 	Unknown			0	0	0	0	
1073	"Dryden, John (1631-1700); Horace (65 B.C. - 8 B.C.)"	Male			0	0	0	0	
1074	"Flavell, John (bap. 1630,  d. 1691)"	Male			1	4	0	2	"Presbyterian minister and religious writer. Ordained by presbytery at Salisbury. ""Flavell and Geare both continued to preach in Dartmouth after they were ejected under the Act of Uniformity of 1662."" JF taught ""in a small dissenting academy in the town."" Five Mile Act forced him to Slapton, "" but he continued to visit Dartmouth secretly and a remarkable resourcefulness enabled him to sustain his ministry."" (Author identifies with an absent congregation.)  ""Following Charles II's declaration of indulgence in 1672, Flavell returned to Dartmouth, licensed as a Congregationalist minister."" Tries to circumvent persecution of nonconformists by continuing ministry in print. ""In late 1684, perhaps after his third wife died, Flavell returned to Dartmouth where he was soon placed under house arrest. In 1685 his antagonists burned his effigy in the streets."" "
1075	"Waller, Edmund (1606-1687)"	Male			11	0	30	2	"ODNB: Poet and politician. ""The two main intellectual influences upon the early Waller were his friends George Morley (later bishop of Winchester) and Lucius Cary, Lord Falkland."" Associated also with Hobbes and John Evelyn. ""Many of Waller's poems, and in particular the â€˜Panegyrickâ€™ to Cromwell, are strongly influenced by Hobbes, whose De cive Waller proposed to translate at one point."" No office under CI, but very much admired at court. After Restoration, remains closely associated with the court. A panegyrist, ""ddressing poems in praise, successively, of Charles I, Cromwell, Charles II, and James II."" Royalist publishes ""Poems"" (1645). A constitutional moderate in Parliament. Fiasco of ""Waller's plot."" Waller is Cromwell's second cousin by marriage. Cromwell appoints him commissioner. In ""Panegyrick"" Cromwell is presented as new Augustus. ""Throughout the reign of Charles II, Waller played an active role in parliament, and the stance he habitually assumed there was more independent of the court than in such poems as Instructions to a painter or â€˜On St James's Park'."" ""Party organization lists drawn up in the 1670s show him now a seeming ally of one side, now of the other."" Not allegiance to party but ot idea of nation. Steadfast proponent of religious toleration. Tried to broker between opposing factions of Popish Plot."
1076	"Wesley, Samuel, The Elder (bap. 1662, d. 1735)"	Male			1	7	3	2	"ODNB: Church of England clergyman and poet. Dissenting family background. Raised for Independent ministry. ""According to his son John Wesley (1703â€“1791) it was an attempt to vindicate dissent that led instead to Wesley's move towards the Church of England."" ""He later claimed to have ceased to support James II, over the expulsion of the fellows of Magdalen (16 November 1687), while being unwilling to oppose him actively. But in 1688 he contributed verses to Strenae natalitatiae Oxoniensae (1688), in honour of the birth of James's son on 10 June. However, he soon transferred his allegiance to William and Mary, Queen Anne, and George I."" Associated with John Dunton. ""In 1705 he backed tory candidates in a disputed county election, believing that the opposition was being supported by dissenters against the church."" Jacobite wife. SW ""remains worthy of attention as an example of the best type of clergyman of his time in his attempts to implement the early eighteenth-century high-church movement for parochial renewal, and not without success."" ""In 1785 John Wesley claimed that he and Samuel, like their father, were tories but not Jacobites."""
1077	"Flatman, Thomas (1635-1688)"	Male			36	0	8	2	"ODNB: miniature painter and man of letters. ""Although crucial in supporting the Augustan character of his genius neither the law nor, probably, miniature painting was the real centre of Flatman's creativity, which was verse."" ""From ""February 1681 to August 1682 he brought out anonymously eighty-two weekly numbers of a pro-government pamphlet, 'Heraclitus ridens, or, A discourse between jest and earnest â€¦ in opposition to all libellers against the government""."" Wiki: ""staunch royalist."""
1078	"Killigrew, Anne (1660-1685)"	Female			36	0	8	2	"ODNB: Poet and Painter. Born in London, ""daughter of Dr Henry Killigrew (1613â€“1700), chaplain and almoner to the duke of York, master of the Savoy, and prebendary of Westminster."" Subject of Dryden's pindaric ode. From UPenn bio (http://digital.library.upenn.edu/women/killigrew/biography.html/): royalist family. "
1079	"Higden, Henry (bap. 1645)"	Male			10	0	0	2	"ODNB:  author and lawyer. Unlike C-H, ODNB gives only ""bap. 1645"" for HH's dates. C-H supplies ""1659-1703."""
1080	"Heyrick, Thomas (bap. 1649. d. 1694)"	Male			1	28	0	2	"ODNB: poet and clergyman. ""After publishing two sermons (1681, 1685), Heyrick brought out anonymously, in response to Dryden's The Hind and the Panther, a verse satire called The New Atlantis (1687) which in three books derided the state of English Catholicism and lampooned its new apologist."""
